Post_url,Image_BaseName,description,commentCount,likeCount,type,pubDate,year,month,Google_Vision_label,text_category,visual_cluster,BERTopic_cluster_id
https://www.instagram.com/p/B0HodeXB38x/,66408374_2477978555585976_174861762992676824_n.jpg,"#Repost @whitehouse
・・・
Celebrating 50 years since Apollo 11 with true American icons. 👨‍🚀🚀",5017,287556,Photo,2019-07-20T00:56:58.000Z,2019,7,Clothing; Smile; Table; Property; Coat; Tie; Organ; Human body; Flag; Suit,military,summits and negotiations,43
https://www.instagram.com/p/BgK1r7JgKn5/,28435216_1988842708086640_4705837272128290816_n.jpg,"Re-election Slogan;
KEEP AMERICA GREAT!",9021,208822,Photo,2018-03-11T04:22:23.000Z,2018,3,Smile; Microphone; Product; Coat; Podium; Community; Suit; People; Crowd; Event,american_nation,rallies and public events,59
,13187959_132348427173759_454854916_n.jpg,Is Hillary really protecting women?,6438,35050,Video,2016-05-23T15:27:31.000Z,2016,5,Building; Sky; White; Black; Window; Black-and-white; World; Style; Monochrome; Smoke,#N/A,#N/A,#N/A
https://www.instagram.com/p/BeI39vlgL1A/,26863983_118667982276268_2243896214867148800_n.jpg,Shutdown coming? We need more Republican victories in 2018!,2399,54774,Photo,2018-01-19T17:01:01.000Z,2018,1,Coat; Human; Tie; Suit; Font; Trial; Event; Official; Team; News,border,official setting,33
,50618305_346824619500797_6946222517561509197_n.jpg,"Today, it was my great honor to visit the Martin Luther King Jr. Memorial with @VP Mike Pence, in honor of #MLKDay⁠.",3414,138614,Video,2019-01-21T18:40:32.000Z,2019,1,Head; Sky; Sculpture; Statue; Creative arts; Art; Artifact; Building; Classical sculpture; Monument,#N/A,#N/A,#N/A
,54511138_145737606471748_2390131344316959080_n.jpg,"#Repost @WhiteHouse
・・・
Chief Patrol Agent of the El Centro Sector of CBP, Gloria Chavez, presents President Trump with a piece of the newly built border wall.

The new 30 ft. tall, 2.25 mile-long barrier replaced fencing that was made of landing mats from the Vietnam War. President Trump is keeping his promise to the American people to secure our border and protect our great country.",13295,175139,Video,2019-04-08T17:08:56.000Z,2019,4,Smile; Bottle; Microphone; Tie; Water bottle; Drinking water; Television; Motor vehicle; Event; Suit,#N/A,#N/A,#N/A
,45384631_337210987091469_8877705101428348773_n.jpg,"It was my great honor to host a @WhiteHouse Conference on Supporting Veterans & Military Families... To everyone here today who has served our Country in uniform, & to every Veteran & Military family across our land, I want to express the eternal gratitude of our entire Nation!",1023,71970,Video,2018-11-15T20:46:44.000Z,2018,11,Podium; Coat; Tie; Organ; Flag of the united states; Flag; Gesture; Spokesperson; Suit; Blazer,#N/A,#N/A,#N/A
https://www.instagram.com/p/BVvG6dnARuY/,19425431_319113038502316_5862832806618464256_n.jpg,"Democrats slam GOP healthcare proposal as Obamacare premiums & deductibles increase by over 100%. Remember keep your doctor, keep your plan?",1604,58062,Photo,2017-06-24T20:40:14.000Z,2017,6,Font; Screenshot; Terrestrial plant; Number,healthcare,posters and screenshots,23
https://www.instagram.com/p/BSpAiSnAvOZ/,17819135_1447094802020467_1417951725850984448_n.jpg,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack.",4854,120825,Photo,2017-04-08T22:14:53.000Z,2017,4,Sleeve; Cap; Gesture; Collar; Font; Blazer; Baseball cap; Happy; Dress shirt; Formal wear,military,official setting,43
https://www.instagram.com/p/yPwKt9GhYY/,10932142_411811068984871_661239617_n.jpg,With @souleschris from #TheBachelor in Iowa.,971,3205,Photo,2015-01-24T18:06:14.000Z,2015,1,Smile; Dress shirt; Coat; Sleeve; Tie; Mammal; Gesture; Collar; Suit; Material property,election,official setting,29
,11186826_382048628659901_1302523443_n.jpg,#TBT With Steven Spielberg in the old days- a great guy!,160,2914,Photo,2015-04-23T21:47:56.000Z,2015,4,Outerwear; Coat; Tableware; Organ; Black; Human; Black-and-white; Gesture; Style; Suit,other,other,57
,17332310_127568954439998_8031137137514512384_n.jpg,‪President Andrew Jackson- we thank you for your service. We honor you for your memory. We build on your legacy & we thank God for the United States of America. #USA #POTUS7,1877,85095,Video,2017-03-15T22:21:27.000Z,2017,3,Flag; White; Flag of the united states; Lighting; Interior design; Architecture; Window; Building; Decoration; Facade,#N/A,#N/A,#N/A
https://www.instagram.com/p/Bj6UI1agJq4/,33559658_467528923687887_3072503540657160192_n.jpg,"#SingaporeSummit #TrumpKimSummit
#USA #NorthKorea",1192,172934,Photo,2018-06-12T04:26:58.000Z,2018,6,Suit trousers; Gesture; Interior design; Flooring; Floor; Line; Material property; Suit; Blazer; Formal wear,international_relations,official setting,92
https://www.instagram.com/p/BdD8yCUAiTU/,25013538_114204699375841_8738321210951073792_n.jpg,#USA NATIONAL SECURITY STRATEGY ....,1214,63827,Photo,2017-12-23T22:35:31.000Z,2017,12,Font; Material property; Logo; Brand; Graphics; Event; Circle; Carmine; Trademark; Magenta,#N/A,posters and screenshots,#N/A
https://www.instagram.com/p/BCHgCiSmhWl/,12530820_772634876202493_124654558_n.jpg,"What a great night! THANK YOU TO EVERYONE in #Nevada- for your unbelievable support since I announced my candidacy! 
Get out & CAUCUS (VOTE) for #TRUMP- and we will MAKE AMERICA GREAT AGAIN!",4469,26598,Photo,2016-02-23T05:33:41.000Z,2016,2,Crowd; Font; Fan; Event; Audience; Stage; Logo; Public event; Advertising; Metal,election,rallies and public events,71
https://www.instagram.com/p/BZcOYcbgXFA/,21910644_1419690861441036_3772996295564722176_n.jpg,"Great solidarity for our National Anthem and for our Country. Standing with locked arms is good, kneeling is not acceptable. Bad ratings!",8401,160352,Photo,2017-09-24T22:45:30.000Z,2017,9,Font; Screenshot; Number; Rectangle; Paper product,greetings_condolences,posters and screenshots,119
https://www.instagram.com/p/BiargeugZZ8/,31326416_205803980225594_2788182989199114240_n.jpg,"JOBS, JOBS, JOBS!!",5372,195729,Photo,2018-05-06T01:04:04.000Z,2018,5,World; Product; Human; Organism; Gesture; Community; Font; News; Adaptation; People,economy,rallies and public events,103
https://www.instagram.com/p/BZUK9YgAXz3/,21878983_171203210111743_1333172236818841600_n.jpg,"Great to welcome President of Turkey, Recep Tayyip Erdoğan to the United States, prior to our bilateral meeting in NYC.  #USAatUNGA #UNGA #USA",4331,64027,Photo,2017-09-21T19:41:40.000Z,2017,9,Clothing; Human; Plant; Flag; Human body; Coat; Flag of the united states; Suit; Tie; Curtain,#N/A,summits and negotiations,#N/A
,43368259_2216946255214905_6625746085305344543_n.jpg,‪Happy 243rd Birthday to the GREAT U.S. Marine Corps! ‬,3731,249012,Photo,2018-11-10T11:46:40.000Z,2018,11,Vehicle; Aircraft; Airplane; Aerospace manufacturer; Aviation; Air travel; Military aircraft; Stage equipment; Event; T-shirt,greetings_condolences,vehicles,99
https://www.instagram.com/p/B8vGn0NhDdY/,84767278_182773816381001_1016007660875642063_n.jpg,"HAPPY BIRTHDAY DONNIE! 
#Repost @donaldjtrumpjr with @make_repost
・・・
Happy birthday to my biggest boy Donnie. I love you buddy and am very proud of the man you’re becoming. Happy 11th birthday D3. #happybirthday #hbd #birthday",4568,463496,Photo,2020-02-19T05:02:04.000Z,2020,2,Food; Smile; Table; Shorts; Sharing; Cake; Chair; Cake decorating; T-shirt; Happy,greetings_condolences,unofficial setting,95
,50837302_2498037846891614_5006049695354811647_n.jpg,"Today, it was my great honor to sign a Presidential Memorandum launching the Women’s Global Development and Prosperity Initiative. #WGDP 
Read more: 45.wh.gov/C1jvUn",2756,117484,Video,2019-02-07T23:45:24.000Z,2019,2,Face; Hair; Smile; Head; Outerwear; Hairstyle; Organ; Black; Human; Fashion,#N/A,#N/A,#N/A
,27880316_336628050159186_2614794472264826880_n.jpg,"President Donald J. Trump presents the Medal of Valor to Emergency Medical Technician Sean Ochsenbein of the Putnam County Tennessee, Rescue Squad, in the East Room at the White House, Monday, Feb. 20, 2018, in Washington, D.C.",372,71610,Photo,2018-02-21T16:55:40.000Z,2018,2,Military uniform; Military person; Microphone; Curtain; Tie; Gesture; Non-commissioned officer; Military officer; Collar; High and tight,military,military,15
,12940201_1014475278599175_2006608134_n.jpg,"Just arrived in #Wisconsin! 
#Trump2016 #TrumpTrain",6197,35679,Photo,2016-04-02T16:56:29.000Z,2016,4,Wheel; Tire; Vehicle; Car; Sky; Cloud; Aircraft; Airplane; Motor vehicle; Aviation,election,vehicles,21
,97195962_3233862103292031_6904877252237920321_n.jpg,Such a wonderful reception yesterday in Pennsylvania. Thank you! #MAGA,13191,330260,Video,2020-05-15T20:05:17.000Z,2020,5,Cloud; Sky; Infrastructure; Plant; Motor vehicle; Tree; Vehicle; Thoroughfare; Asphalt; Leisure,#N/A,#N/A,#N/A
https://www.instagram.com/p/BeaTXR2gd5e/,26275227_382964938781326_6126727837941497856_n.jpg,"It was an honor to meet with Republic of Rwanda President Paul Kagame this morning in Davos, Switzerland. Many great discussions! #WEF18",907,55712,Photo,2018-01-26T11:27:32.000Z,2018,1,Flag; World; Coat; Chair; Tie; Plant; Flag of the united states; Suit; Curtain; Spokesperson,international_relations,summits and negotiations,50
https://www.instagram.com/p/BEXTXuEmhR3/,12930941_1259618357385606_122120838_n.jpg,"Amazing. THANK YOU #Buffalo, #NewYork! I #love you! Get out & #VoteTrump tomorrow! Thank you #Coach #RexRyan of the #BuffaloBills! #Trump2016 #TrumpTrain",6959,37896,Photo,2016-04-19T01:53:37.000Z,2016,4,Smile; Coat; Tie; Blue; News; Suit; Font; Publication; Blazer; Event,election,official setting,31
https://www.instagram.com/p/B8ZDkgFBMn3/,83938999_615316869038515_8270747903196653705_n.jpg,"#Repost @flotus with @make_repost
・・・
A beautiful evening at the @WhiteHouse with our nation's Governors @governors_nga and their spouses! #GovernorsBall2020",8409,538167,Photo,2020-02-10T15:32:06.000Z,2020,2,Table; Plant; Furniture; Stemware; Window; Chair; Tableware; Houseplant; Interior design; Decoration,#N/A,summits and negotiations,#N/A
https://www.instagram.com/p/Bldut6dASAK/,36879116_236819346937121_8711133501031710720_n.jpg,"#Repost @foxnews
・・・
On @foxandfriends, @IvankaTrump discussed the new executive order establishing the National Council for the American Worker.",3295,193369,Photo,2018-07-20T19:04:02.000Z,2018,7,Hair; Face; Skin; Lip; Smile; Microphone; Eyebrow; Eye; Eyelash; Lipstick,economy,unofficial setting,4
https://www.instagram.com/p/BAZ50AjGhat/,12555958_494421594080182_681834046_n.jpg,#TrumpTrain #NewHampshire,568,13826,Photo,2016-01-11T16:02:26.000Z,2016,1,Coat; Lighting; Chair; Crowd; Jacket; Sky; Event; T-shirt; Television; Stage equipment,election,rallies and public events,9
,22793645_1912115385773764_3114693322233348096_n.jpg,"WORKING TOGETHER, we will defeat this #OpioidEpidemic & free our nation from the terrible affliction of drug abuse. 45.wh.gov/OpioidCrisis",857,45728,Photo,2017-10-27T02:51:12.000Z,2017,10,Smile; Coat; Tie; Gesture; Table; Military person; Government agency; Blazer; Official; Non-commissioned officer,healthcare,military,107
https://www.instagram.com/p/BJeJaEzDz7f/,13671365_328973917440490_862679482_n.jpg,"Will be participating in a Town Hall tonight on Sean Hannity - at 10pmE from #Austin, #Texas. Enjoy!
#TrumpTrain #TrumpPence16 #USA @foxnews @donaldjtrumpjr",2977,50528,Photo,2016-08-24T00:18:13.000Z,2016,8,Musical instrument; Musician; Musical instrument accessory; Music; Entertainment; Flag; Chair; Curtain; Classical music; Performing arts,president_life,rallies and public events,19
https://www.instagram.com/p/CHtReqgMW2I/,125798807_3948879671866219_6739303472937379875_n.jpg,THIS SAYS IT ALL!,20269,804585,Photo,2020-11-17T21:43:47.000Z,2020,11,Font; Screenshot; Terrestrial plant; Number; Circle,greetings_condolences,posters and screenshots,85
https://www.instagram.com/p/BIqRbgoDS5K/,13827398_1776241362629603_1424097147_n.jpg,"Catch some of my #DaytonaBeach, #Florida rally- via FB LIVE. #TrumpCam #TrumpTrain 
#Facebook #TrumpRally #SocialMedia 
CUT & PASTE ➡️ https://www.facebook.com/DonaldTrump/videos/10157431611975725/",2257,39039,Photo,2016-08-03T20:47:48.000Z,2016,8,World; Blue; Product; Crowd; Fan; Font; Laptop; Competition event; Display device; Event,election,rallies and public events,123
,61553954_2155623964535720_107557078452486925_n.jpg,"U.S. President Donald Trump, left, speaks from the podium as Emmanuel Macron, France's president, center, and his wife Brigitte Macron sit with World War II veterans during a ceremony at the Normandy American Cemetery and Memorial in Colleville-sur-Mer, France, on Thursday, June 6, 2019. President Donald Trump's European sojourn continues with a visit to France for the 75th anniversary of the&nbsp;D-Day&nbsp;landings. Photographer: Geert Vanden Wijngaert/Bloomberg via Getty Images",765,104757,Photo,2019-06-06T15:09:17.000Z,2019,6,Podium; Coat; Chair; Lighting; Academic dress; Suit; Graduation; People; Event; Uniform,international_relations,outdoors,108
,13398689_1760563510855861_482233093_n.jpg,"Wow- amazing #Pittsburgh, #Pennsylvania! Thank you for the incredible amount of support this afternoon! #Love you all- will be back soon! #Trump2016 #TrumpTrain #USA",35117,45802,Photo,2016-06-11T23:55:04.000Z,2016,6,Field house; Sky; Cloud; Tints and shades; Stage; Event; Shade; Arena; Rectangle; Darkness,election,outdoors,12
https://www.instagram.com/p/BEuA1nLmhXb/,12965100_1539303059698248_823115517_n.jpg,Arrived in #indiana with @donaldjtrumpjr & met up with an amazing friend- #coach Bobby Knight! Join us on Fox #News with Greta at 7pmE-- tonight!,5077,42164,Photo,2016-04-27T21:34:12.000Z,2016,4,Smile; Organ; Coat; Gesture; Tie; Red; Suit; People; Blazer; Flag,election,official setting,80
,11296726_1628795217340715_1684912004_n.jpg,Trump National Golf Club Westchester- a great place! Trumpnationalwestchester.com @trumpgolf,476,3411,Video,2015-05-18T19:59:11.000Z,2015,5,Grey; Wood; Font; Twig; Electric blue; Flooring; Hardwood; Pattern; Midnight; Event,#N/A,#N/A,#N/A
https://www.instagram.com/p/BMuge5hjxAi/,15043501_1836179356650729_1077986763516936192_n.jpg,"#Repost @donaldjtrumpjr
・・・
Donnie aka D3 got to come visit grandpa today after school while we were filming @60minutes. It was the first time he has seen him since becoming President Elect. Had to get the picture. #family #familytime",9898,308024,Photo,2016-11-12T22:21:53.000Z,2016,11,Smile; Shoe; Coat; Tie; Chair; Gesture; Suit; Collar; Flooring; Blazer,other,official setting,35
https://www.instagram.com/p/BzPXfKNBHh7/,64442119_150778926044999_9188853062855887831_n.jpg,All Democrats just raised their hands for giving millions of illegal aliens unlimited healthcare. How about taking care of American Citizens first!? That’s the end of that race!,27940,535162,Photo,2019-06-28T04:31:11.000Z,2019,6,Clothing; World; Blue; Coat; Product; News; Television program; Suit; Entertainment; Red,healthcare,rallies and public events,23
,61939211_343532682978636_5732596756221353347_n.jpg,"#Repost @loudobbstonight
・・・
#AmericaFirst- Charles Hurt: “Donald Trump was right on the economy. Dems were wrong. That’s why they spend so much time talking about Russia.” Patrice Lee Onwuka: “The challenge for Dems is why should voters change course of the economy if they’re doing so well.” #MAGA #Dobbs",1853,79108,Video,2019-06-15T21:22:27.000Z,2019,6,Chin; Television presenter; World; News; Gesture; Tie; Spokesperson; Television program; Event; Speech,#N/A,#N/A,#N/A
https://www.instagram.com/p/B_nUiREBkEB/,95063247_543274499719733_146726556591505409_n.jpg,"#Repost @foxnews
・・・
President Trump blasted what he called the “scam” against Michael Flynn as newly released FBI files revealed agents discussing their motivations for interviewing the former national security adviser -- in turn, raising serious questions about the future of the case against him.",9574,424755,Photo,2020-04-30T18:03:54.000Z,2020,4,Forehead; Chin; Organism; News; Wrinkle; Spokesperson; Official; Font; White-collar worker; Event,election,official setting,0
